Data Uji;Prediksi;Label True;Proba Positif;Proba Negatif;;
pantai samas jelek berbahaya bermain air menemukan sisi keindahan berkunjung subuh sunrise bunga merambat indah laguna bagus difoto udara sejuk;Positif;Positif;0.9999312162399292;6,99E+09;;
bagus keren banget kesini dah gunungkidul mumpung bersih banget âœ¨;Positif;Positif;0.9998809099197388;0.0001189848844660446;;
pantai indah banyak karang ombak aman ngajak anak main air;Positif;Positif;0.9983630776405334;0.0016643884591758251;;
bersih terwat;Positif;Positif;0.9986096620559692;0.0014112229691818357;;
tempatnya nyaman anak senang;Positif;Positif;0.9998921155929565;0.00011280803300905973;;
pantai favorite pantai pasir putih gunung kidul fasilitas lengkap ombaknya main batu karang ditengah banyak gazebo harus beli makan warungnya baru pakai gazebo disayangkan sih terbatas aktifitasnya pengunjung bawa bekal rumah;Positif;Positif;0.9965628981590271;0.003879501484334469;;
pantai indah kab kulon progo sebentar bersebelahan bandara internasional yogyakarta recomended wisata keluarga lancar wisatawan perahu laguna pantai glagah;Positif;Positif;0.9998294115066528;0.00016957511252257973;;
pantai ngeden kadang pantai ngedan nyaman bewisata keluarga warung pastinya murah pantainya bersih lumayan bermain air agak rawan mandi banyak karang kondisi dekat persawahan kebun milik petani;Positif;Positif;0.9997027516365051;0.0003107049851678312;;
pantainya baru ramai parkir luas banyak pedagang kamar mandi kamar passnya bersih musolanya nyaman spot fotonya banyak kolam remangnya penginapan dekat pantai lumayan murahðÿ ’ “ ðÿ ’ “ ðÿ ’ “ ðÿœ´ðÿœ´ðÿœ´ðÿœ´ðÿœ´;Positif;Positif;0.9995964169502258;0.0003992199490312487;;
indah sayang gondola rb jembatan harus bayar rb kemahalan;Positif;Negatif;0.8910057544708252;0.10713254660367966;;
pantai nyaman cocok banget but kegiatan ramai ikan masi segar bakar bakar ikan jos;Positif;Positif;0.9999361038208008;7,08E+10;;
pantainya bagus tiket pantai tambahan biaya parkir sepi dibandingkan pantai drini;Positif;Positif;0.956811785697937;0.040738433599472046;;
pantai depok terletak komplek wisata pantai parangtritis banyak tersedia makan seafood ikan ikan masihhsangat segar disebabkan pasar ikan segar didalamnya beli ikannya bayar jasa masaknya enak banget kadang waktu tunggu;Positif;Positif;0.9987393021583557;0.0013195108622312546;;
pantai bersebelahan tanjung kesirat memiliki data tarik tersendiri pasir bersih mendirikan tenda ngecamp ceria teman saudara akses kesini lumayan menguras tenaga bebatuan dibilang merusak sepatu bermain air harus berhati hati ombak ganas karang pantai terbilang tajam;Positif;Negatif;0.7337508797645569;0.25626060366630554;;
pantai indah cari sunset bermalam penginapan lupa membawa peralatan ngecamp nyewa alat ngecamp lengkap;Positif;Positif;0.9999740123748779;2,95E+10;;
keren habis kesini gaes;Positif;Positif;0.9999628067016602;3,87E+10;;
pantai bagus bersih cuman ombaknya banget berenang badan ketarik ombaknya basah basah dikit si hati hati biarpun berenang pantai enak dinikmatin suasananya sepi rileks hahaha;Positif;Positif;0.9997820258140564;0.0002375978947384283;;
pantai baronnya keruh akibat banjir gunung kidul akses jalan tertutup;Negatif;Negatif;0.003943304996937513;0.9962642788887024;;
sepi enak selfi selfi;Positif;Positif;0.9707194566726685;0.028330910950899124;;
pantai bersih taman hits fasilitas oke banget kamar bilas dekat pantai akses jalan aspal papan petunjuk jalan;Positif;Positif;0.9915838241577148;0.009032908827066422;;
pemandangan bagus banget dipantai selatan perjalanan kota jauh benar benar worth it;Positif;Positif;0.9997729659080505;0.0002433940680930391;;
cocok main air viewnya foto foto lumayan bagus;Positif;Positif;0.9997790455818176;0.0002508270845282823;;
pantai umum serasa private beach asik gays main ngecamp disana nasi goreng nikmat penjual disana pantai asik mandi ngecamp pokoknya gunung kidul usahain kesini dehh;Positif;Positif;0.9998891353607178;0.00011729275138350204;;
suka perahu nelayan adrenalin perahu tengah laut;Positif;Positif;0.9854405522346497;0.014503838494420052;;
bagus agak kotor banyak wisatawan;Negatif;Negatif;0.012086940929293633;0.987311840057373;;
nih atas bukit kosakora posisi pas foto krek ambil foto bagus save pantai ngrumput indah;Positif;Positif;0.9999662637710571;3,72E+11;;
pantai asik ngecamp biarpun sepi sepi banget banyak warung warungnya pantainya luas sih timur tebing tinggi bagus banget kayak uluwatu bali atas bukitnya disana dipakai ngecamp oiya pantainya parkir harus jalan kaki tracking bentar menit turun pantai warga lokal nganterin pantai ngecamp ditawarin alat bebakaran gitu banyak jasa sewa well tempatnya asik dikunjungi pas weekday ramai ramai ehehhe;Positif;Positif;0.9998641014099121;0.00014143320731818676;;
keren banget pantai;Positif;Positif;0.9992443323135376;0.0008333601290360093;;
pemandangannya keren abis ciptaan tuhan tertandingi melepaskan penat mengisi waktu luang waktu liburan tiket murah parkir mobil motor murah memilih menu makanan makan sekedar ngopi harga beli sarankan menghindari ketiban harga mahal makan minum pokoknya keren;Positif;Positif;0.9980781078338623;0.001972359139472246;;
pantai indahnyaa masyaallah;Positif;Positif;0.9980231523513794;0.0018596515292301774;;
pantainya indah bersih ngecamp ðÿ ‘ ðÿ ‘  ombaknya aneh anak berenang;Positif;Positif;0.8786191940307617;0.1335420310497284;;
suka menyesal pokoknya kesini penginapan minim daerah kesini nginep;Negatif;Negatif;0.017228424549102783;0.9806257486343384;;
pantai bagus makanan minuman murah banget;Positif;Positif;0.9991804957389832;0.000742874457500875;;
berasa privat beach anginya sepoi sepoi pas banget ngecamp suka banget;Positif;Positif;0.9991195797920227;0.0008808491402305663;;
pantai baru letaknya bersebelahan pantai kukup kebersihan baik pengunjung menjaga kebersihan pasir putih bersih air bersih perahu nelayan toilet mushollah memadai akses kurang km pantai jalan tanah parkir luwas;Positif;Positif;0.9995649456977844;0.00046079448657110333;;
kondisinya lumayan baik akses jalannya membaik;Positif;Positif;0.8942424654960632;0.10968972742557526;;
bagus banyak sampah beda jauh sanglen tahun bersih;Negatif;Negatif;0.0029833889566361904;0.9970136880874634;;
retribusinya banyak habis ribu uang parkir pantainya sepi weekday ombaknya aneh berenang mbak penjual cilok enak;Negatif;Negatif;0.0028789271600544453;0.9972416162490845;;
oke tempatnya cuman bau amis ikan menyengat;Negatif;Negatif;0.016939964145421982;0.9813994765281677;;
pantai indah sunset sunrise ngecamp lahannya sahngat terbatas tebing pemandangan pantai pasir main air ðÿ ‘ ðÿ ‘ ðÿ ‘ ;Positif;Positif;0.9987362027168274;0.0012522342149168253;;
best spot for sunset on jogyakarta;Positif;Positif;0.9996681213378906;0.00034811405930668116;;
pantai parkiran luas warung berjejer toilet berjajar;Positif;Positif;0.9998714923858643;0.00013448834943119437;;
pantainya si kayanya bagus cuman kesini harus pakai motor jalannya wow curam keselnya sih pas nanya mas jalannya curam bayarlah mobil waktu kesini pakai mobil sejenis terios jalannya tuh mobil arah berlawanan kitanya harus minggir banget bibir pantai tanjakan curam banget malem gaada lampu sih fasilitasnya mumpuni bayar coy emang view bagus;Negatif;Negatif;0.0035758009180426598;0.9969063401222229;;
pantai asik nongkrong lapangan rumputnya asri sip;Positif;Positif;0.9999206066131592;8,39E+10;;
pantai baron pantai enak akses jalannya mulus parkir tebing perawatan tangganya;Positif;Positif;0.9998511075973511;0.00014735643344465643;;
dikala penat memikirkan mslh pantai cocok menjernihkan pikiran;Positif;Positif;0.9779155850410461;0.019937317818403244;;
lumayan santai keluarga menikmati angin pantai minum kelapa muda memacu adrenalin sewa atv seru;Positif;Positif;0.9999350309371948;6,73E+09;;
akses pulau drini jembatannya tiket pulau ribu properti foto rb;Positif;Positif;0.9997301697731018;0.00028489987016655505;;
asri asri;Positif;Positif;0.9998650550842285;0.00014190925867296755;;
beli aneka seafood dipasar ikan dimasakin tinggal mainan foto foto dipantai dah matang hmm yummy ðÿ˜;Positif;Positif;0.9979344606399536;0.002174914348870516;;
terjaga kebersihannya;Negatif;Positif;0.28120157122612;0.7192981243133545;;
pantai bersih terawat cocok keluaraga pacar pokoknya cocok disemua kalangan omabak;Positif;Positif;0.9993301630020142;0.0006388950860127807;;
bagus banget pantainya;Positif;Positif;0.9975870847702026;0.002170982537791133;;
parkiran mobil lokasi pantai agak jauh dikit sih lelah menyediakan jasa ojek lokasi pantai nglambor disana tempatnya bersih sampah berserakan banyak kamar mandi beribadah menyediakan banyak foto sportnya bagus bagus cocok berlibur keluarga;Positif;Positif;0.6912667751312256;0.2511840760707855;;
tempatnya bagus banget cocok nyantai sore sunset berkemah banyak memancing;Positif;Positif;0.9996738433837891;0.0003219996578991413;;
pantai indah tersentuh tangan manusia tempatnya indah banget pantainya alami bersih penduduknya ramah menu makanan murah parkir luas bagus mencari spot fotografi tempatnya tersembunyi jauh keramaian jalan kesana kurang fasilitas lampu jalan titik selebihnya mantap;Negatif;Negatif;0.03568160533905029;0.9660269618034363;;
pantai indah kesana recomended jadikan acara piknik pantai;Positif;Positif;0.9991365075111389;0.0010594921186566353;;
pantai lengkap pantai pasir putih landai air jernih perahu nelayan menepi pemandangannyang indah langka airnya tenang pengunjung bermain air pulanlokasi indah batu karangbyang deburan ombak bertubi tubi nyanyian alam menyatuka ombak tebing karang terjal lokasi tebing tinggi uluwatu lengkap pemandangan indah tersedia si pantai gesing fasilitas memadai;Positif;Positif;0.9996563196182251;0.00032886257395148277;;
pantai luas cocok kegiatan lokasi luas pemandangan laut banyak menyediakan makan khas wisata pantai wisata kuliner cocok menghabiskan akhir pekan;Positif;Positif;0.9999375343322754;6,18E+10;;
sekitat menit parkir harus jalan kaki pantai greweng terbayarnya bagusnya pemandangan pantai nge ngecamp;Positif;Positif;0.9996721744537354;0.0003378578112460673;;
eksotis gitu safe bawa anak lokasi parkir kejauhan medan agak sulit;Negatif;Negatif;0.026271997019648552;0.9715292453765869;;
jalur ditata suasana warung penjual desain menarik ciri khas tersendiri ayo pemkab action;Negatif;Negatif;0.015390453860163689;0.983086109161377;;
lumayan bagus hamparan pasir;Positif;Positif;0.9985454082489014;0.00132608728017658;;
pantai keren banget pantai cantik kunjungi akses jalan kurang bagus lelah terbayar pemandangan keindahan alam pantainya yangvindah menyewa jasa diving rb makan menyediakan hidangan laut harganya terjangkau banget rb an perpaket sewa tenda bersantai dipinggir pantai rb an guys gunung kidul bosan pantai nglambornya manis meta indra;Positif;Positif;0.9991055130958557;0.0009037721902132034;;
bagus ditata bagus;Positif;Positif;0.9995927214622498;0.00042363046668469906;;
banyak makanan khas ikan laut ikan segar tangkapan nelayan memancing gaes;Positif;Positif;0.9998897314071655;0.00011761004861909896;;
pantai cocok ngecamp sayangnya bermain air pantainya tebing menikmati pemandangan laut biru jalan pantai kesirat bagus beraspal memasuki area pantai melewati jalanan kanan kirinya banyak pohon jati berdasarkan pengalaman area banyak pohon jatinya banyak ulat jalan bergelantungan tengah jalan pohon jati kondisi kering banyak ulatnya berhati hati warga ulat berwarna hitam gatal dimakan;Positif;Positif;0.9998390674591064;0.00017404592654202133;;
lumayan jauh pusat kota yogya terbayarkan pemandanganya bagus snorkeling murah meriah ribuan dokumentasi;Positif;Positif;0.9998785257339478;0.00012166063243057579;;
pantai cantik pasir putih khas pantai gunungkidul;Positif;Positif;0.9991313815116882;0.0007400974864140153;;
salah pantai garis pantai lumayan gunung kidul pantai bersih pengunjung membuang sampah sembarangan berkunjung weekday pas liburan weekend suasananya tenang sepi pengunjung pemandangan lepas pantai indah air jernih ombaknya pikiran tenang penduduk mengambil rumput laut pinggir pantai airnya dangkal kegiatan musim berkunjunglah pantai nikmati suasananya lupa buang sampah tempatnya pengunjung budiman;Positif;Positif;0.9996125102043152;0.00042331538861617446;;
lokasinya bagus sunset matahari terbenam cocok kegiatan komunitas kecilan sayangnya fasilitas pendukung kamar mandi mushollah parkir rumah makan;Positif;Negatif;0.7219012975692749;0.2805526554584503;;
pantai pasir putih gunung kidul dekat pantai kukup watu kodok banyak warung makan gubuk gubuk payung pantai bukit tengah pantai menyebrangi jembatan masjid bersih dekat parkiran;Positif;Positif;0.9999328851699829;7,82E+10;;
sunset makan olahan seafood teman teman sayang pantainya kotor kurang terawat;Negatif;Negatif;0.03655634820461273;0.9624747037887573;;
tiket murah lokasi agak kedalam daerah kurang cocok mandi dipantai pas foto foto keluarga pohon cemaranya lebat teduh;Positif;Positif;0.9588613510131836;0.03475251793861389;;
ombaknya anginya kenceng pondok arah pantai sembari makan makan banyak penjual makanan anak anak musti benar benar awasi ombaknya tinggi makan rombongan sholatnya ukuran wisata muat;Negatif;Negatif;0.0025796424597501755;0.9974499344825745;;
surga seafood enak murah ðÿ ‘ ðÿ ‘ ;Positif;Positif;0.9999833106994629;1,77E+11;;
segar udara pantai pagi musim gelombang tinggi indah;Positif;Positif;0.9770484566688538;0.025896230712532997;;
pantai indah adem penikmat pantai pantai baru coba fasilitas gazebo musholah makan kamar mandi lokasi mudah ditemukan;Positif;Positif;0.9958851933479309;0.004269237630069256;;
jalannya menantang nyari aman lelah hiking arah wediombo jalan jalur hikingnya arah pantai jungwok sebelah kiri jalan jasa ojek pantai mengantarkan pantai titik hiking bawa motor pelan pelan nikmati pemandangan jalan sungguh memanjakan;Negatif;Negatif;0.021949825808405876;0.9781403541564941;;
pantai alternatif destinasi wisata pantai didaerah jogja pemandangannya bagus banyak pohon pasar tradisional penampilan kesenian tradisional;Positif;Positif;0.9999493360519409;5,44E+11;;
siaâ² deh perjalanannya jauh plus trek extreeme ðÿ˜ „;Positif;Positif;0.9999085664749146;9,45E+10;;
pantai view terbaik kunjungi sulit sinyal pantai benar benar worth it dikunjungi makanan enak;Negatif;Positif;0.008505185134708881;0.9906315803527832;;
tempatnya cantik bersih aksesnya harus jalan kaki parkiran motor mobil pantai bukit kosakora mendirikan tenda pantai bukit berenang pantainya usaha disana lapar istirahat makan siang jajan;Positif;Positif;0.9405198097229004;0.064091756939888;;
ramai didaerah bantul asik ajak anak main air kolam anak bilas mainan penuh banyak berjualan makanan minuman andong keliling kuda atv penyewaanya sepi pengunjung pokoknya;Positif;Positif;0.9991488456726074;0.0008361078798770905;;
recommended mencari liburan indah suasana pasir putih karang karang pemandangan menakjubkan;Positif;Positif;0.9999568462371826;4,52E+10;;
pantainya bagus si lumayan harus jalan kaki km lumayan menguras tenaga pantainya;Positif;Positif;0.9972477555274963;0.0024512456730008125;;
akses lumayan mudah bekas api unggun ditinggalkan campers agak mengganggu dimana kotor pengunjung;Negatif;Positif;0.4488377571105957;0.569570004940033;;
lumayan bersih namanya jalan parkiran pantainya dipenuhi pohon cemara obyek apik dijadikan background foto gua buatan batang pohon lokasi pantai ombaknya cenderung berpasir hitam warung disekitar pantai dekat parkiran pantai ombaknya pasang biaya masuknya murah meriah;Positif;Positif;0.9999830722808838;1,91E+11;;
tempatnya nyaman luas bersih keamanan terjaga bersih sampah prasarana lengkap mck langgar mushollah parkir rapi menarik gua cemara disepanjang pantai bantul barat timur arah pantai kuwaru parangtritis gua cemara terletak tengahnya banjir pantai rob daerah gua cemara aman tersentuh banjir tempatnya agak beda bentuk jaraknya lokasi dekat pantai jarak dibatasi perindang alam pohon cemara lumayan rapat aman sejuk nyaman acara rombongan libur terkadang antri acara padat muat;Positif;Positif;0.9942132830619812;0.006137935444712639;;
pantainya cantik berenang disediakan kano bermain banyak warung menyediakan makanan minuman kelapa muda cocok dikunjungi teman keluarga;Positif;Positif;0.9999663829803467;3,48E+10;;
pantai legendaris bersemayamny nyi roro kidul sang ratu penguasa laut selatan jawa view pantainy bagus banget bersih ombak angin pantai banget top dahðÿ ‘ ðÿ ‘ ðÿ ‘ ðÿ ‘ ;Positif;Positif;0.9982635378837585;0.001956705003976822;;
pantai pasir putih sayang dilewatkan kunjungilah berwisata gunung kidul dijamin untung menikmati pantai mandi disarankan ketengah ombak pasang perhatikan langkah kaki banyak karang tajam;Positif;Positif;0.8835958242416382;0.11728379130363464;;
pantai ngandong wonosari bagus bersih siang air tenang baik dijadikan destinasi;Positif;Positif;0.9998950958251953;0.00010565439879428595;;
sunset indah hamparan pantai pasir hitam indah luas htm gratis bayar parkir doang;Positif;Positif;0.9999215602874756;8,48E+10;;
perlakuan kurang nyaman tukang parkir;Negatif;Negatif;0.00620592525228858;0.9932178854942322;;
salah pantai gunungkidul pesona laut karang habis mengupasnya;Positif;Positif;0.9964520931243896;0.0034720497205853462;;
ngecamp asik;Positif;Positif;0.9990350008010864;0.0009526163921691477;;
pantai main air foto so bayangin deh pantai dilarang deket bibir pantai foto;Positif;Negatif;0.7204614877700806;0.27658596634864807;;
pantainya bersih akses pantai harus jalan sebentar terbayar keindahan pantainya musim libur pantainya sepi kemah nangkap hewan pantai dibawa pulang;Positif;Positif;0.8930580019950867;0.09271498769521713;;
pantai bersih rindang banyak pepohonan kamar mandi bilas memadai gazebo melepas lelah parkir luas biaya parkir rb favorite berkemah penginapan jalan lokasi jelek persimpangan mobil harus berhenti salah;Positif;Positif;0.9913375377655029;0.009245216846466064;;
pantai pasir hitam lumayan bersih anginnya banyak banyak pohon cemara udang daerah berseret banyak pantai bagus;Positif;Positif;0.9979701638221741;0.0021866445895284414;;
pantai asri memanjakan luas ombaknya tunda menyapu bibir pantai karang ditumbuhi tanaman air laut rumput laut warna hijau strukturnya lunak batu karangnya lepas sandal hati kmarin ular laut ukurannya sembunyi dicelah bebatuan karang ikan gesit pemandangannya mempesona parkir pantai jalan kaki menitan tiket pantai daerah tepus pantai tertera tiket harga tiket juni parkir mushollah ditiap warung kamar mandi diwarung dekat pantai lumayan bersih mandi harga makanan terjangkau nasgor kopi ayam bakar harga beli ngecamp dipantai bukit kosakora view pantai atas sungguh recomended banget berburu sunset bukit bayar;Positif;Positif;0.9997417330741882;0.00026847695698961616;;
pantai asri jernih air kesana pas pagi pas ombaknya surut rumput laut karang bagus jernih banget pagi pagi air dingin sejuk semoga akses tingkatkan perbaiki terjal akses mobil mudah;Positif;Negatif;0.9127556681632996;0.10013588517904282;;
pantai indah pasir putih karang mandi pantai khawatir bulu babi cocok berkemah warung sinyal operator parkiran kendaraan sinyal pemandangan malam indah banyak bintang bintang 🌌 sayangnya akses lokasi medannya sulit membawa banyak barang;Negatif;Negatif;0.02534937858581543;0.9761559367179871;;
pantainya keren lumayan bersih ramai nyaman main pantai;Positif;Positif;0.9999150037765503;9,64E+10;;
sepi asri menyenangkan bagus;Positif;Positif;0.9937637448310852;0.006259589456021786;;
puas anak puas wahananya banyak;Positif;Positif;0.9995834231376648;0.00039224422653205693;;
pantainya bersih indah terawat tebing dijadikan spot foto;Positif;Positif;0.9991993308067322;0.0007878363830968738;;
pantai greweng pantai terletak ujung gunung kidul perbatasan jogja wonogiri kesana kudu tenaga mendaki tanjakan turunan curam menantang pantai greweng pemandangan bagus nyaman ngecamp pribadi acara bareng pantaigreweng gunungkidul lestguide;Negatif;Negatif;0.04303756728768349;0.9598318934440613;;
jalan lokasi mulus pantai indah bening;Positif;Positif;0.9998530149459839;0.00014333434228319675;;
salah pantai terbaik jogja rekomendasi cari ketenanganðÿ ‘ ;Positif;Positif;0.9995531439781189;0.0004420943441800773;;
baru pantai bagus banget pasirnya putih pemandangannya bagus bersih sampah kayaknya famous banyak pengunjung ngecamp sekitaran pantai sih banyak disana banyak batu karang pohon pohon tinggi menjulang akses pantai harus melewati jalanan terjal parkir parkir motor jam;Negatif;Negatif;0.044354673475027084;0.9484214186668396;;
nyaman sejuk bersih kadang pertunjukan tarian tradisional lain-lain minggu pagi ibuk ibuk senam;Positif;Positif;0.9812337160110474;0.020659364759922028;;
sepi lautnya mandi pohon pohonnya panas gersang;Negatif;Negatif;0.005453793797641993;0.9943547248840332;;
indah menarik dikunjungi akses jalan lokasi berbatu mobil model jeep maaf sarankan lokasi mending sewa jeep adventure banyak lokasi menawarkan mencapai lokasi pokoknya recomended banget berwisata berfoto berselfie ria disana;Positif;Positif;0.9993613362312317;0.0006286983261816204;;
pemandangan bilang juara ðÿ˜ðÿ ‘  bikin pegel perjalanannya memakan jam kota jogjakarta mobil terbayarkan oh pas kemarin kesini ombak tinggi tingginya ðÿ˜ðÿ ‘ ;Negatif;Negatif;0.16766910254955292;0.8034123778343201;;
destinasi wisata pantai pasir berwarna hitam daerah dianggap wisatawan dianggap unik temui kebanyakan pasirnya berwarna putih;Positif;Positif;0.9999356269836426;6,73E+09;;
tempatnya semilir enak kumpul keluarga gelar tikar bawa bekal nasi rantang;Positif;Positif;0.9983319640159607;0.0018045409815385938;;
keren pantainya nyelam agak mahal;Positif;Positif;0.8719866871833801;0.13699017465114594;;
ombaknya arena selfi;Negatif;Negatif;0.10932071506977081;0.8900153040885925;;
pantai luas airnya bening biru pantainya ombak ombaknya ditengah pantai penghalangnya very recommended beach ðÿ˜š;Positif;Positif;0.9999822378158569;1,90E+10;;
sore minum segelas kopi susu fullcream;Positif;Positif;0.9981654286384583;0.001774648088030517;;
bagus banget sayang pas surut;Positif;Positif;0.9977239966392517;0.00239498820155859;;
pantai memanjang tepinya banyak karang aman main air pakai alas kaki main air karang karang pinggir pantai ikan ikan laut warna warni sekedar main pasir putihnya oke parkir luas memanjang tepi pantai jalur mobil pantai sadranan snorkeling main kano;Positif;Positif;0.998805046081543;0.0011613895185291767;;
foto foto disaat sunset;Positif;Positif;0.57557612657547;0.3939252495765686;;
pantai indah memiliki pesisir luas pasirnya putih kecoklatan ombak pantai tinggi kesini melewati portal pantai wediombo pantai sedahan banyak kesini ngecamp sekedar berfoto bermain air direkomendasikan menyukai ketenangan akses susah;Negatif;Negatif;0.0752141922712326;0.9295785427093506;;
asik tempatnya sejuk adem jajananya murah banyak jual seafood mknanya relatif murah banget saran makan tmpat piknik harga menunya haha;Positif;Positif;0.9988747239112854;0.0011899365345016122;;
kencang anginnya ngecam mantap diapit tebing sinyal quality time teman teman gadget;Positif;Positif;0.9993751645088196;0.0005855463678017259;;
pantai bersebelahan pantai baru pantai goa cemara jalan pantai mercusuar dimasuki membayar rupiah penjaga mercusuar akn mercusuar buka pengunjung diperbolehkan jam wib mercusuar didekat pantai kebun buah naga tambak kebun buah naga pengunjung diperbolehkan memetik buah naga beli pantai pandansari pengunjung diharuskan membayar tiket retribusi lupa nominalnya dibawah tiket biaya pantai dekat pantai goa cemara pantainya pengunjung diharuskan membayar biaya parkir rupiah sepeda motor pantai bersih pantai parangtritis banyak pohon cemara berteduh pendopo ayunan kursi meja kayu tersedia toilet warung makan cocok menikmati suasana senja;Positif;Positif;0.9999426603317261;6,43E+10;;
pantainya bagus sejuk paslah keluarga pengunjung;Positif;Positif;0.9998441934585571;0.00016006341320462525;;
menarik snorkeling ketempat kesempatan snorkeling hhmmm ngulang hehehe;Positif;Positif;0.9999775886535645;2,43E+10;;
ngecamp asik ni ngecamp aman atas tebing besok paginya baru deh turun pantai main air ðÿ˜‚;Positif;Positif;0.9994539618492126;0.0005639671580865979;;
salah pantai andalan kawasan gunung kidul yogyakarta perjalanan pusat kota yogyakarta kurang jam lintas normal akses pantai mudah beraspal kondisi baik pantai berdampingan pantai kukup parkir luas tiket ribu perorang parkir kendaraan roda ribu banyak kios asesoris pakaian kedai makan harga terjangkau khawatir terjebak harga mahal karakter pantai pantai selatan jawa pasir putih ombak dihiasi batu karang bukit dicapai meniti anak tangga minus pantai minimnya sampah kesini baiknya membawa kantong kresek tas plastik sampah makanan minuman bawa;Positif;Positif;0.960018515586853;0.050056636333465576;;
cocok bersantai ramai;Positif;Positif;0.995324969291687;0.004494819324463606;;
pantai bersih nyaman cocok anak sayangnya kamar mandi mushollah banyak;Positif;Positif;0.9991426467895508;0.0008157114498317242;;
keindahan alam laut sungguh;Positif;Positif;0.998099148273468;0.001971753779798746;;
bagus sayang kurang penataan penyedia jasa snorkeling pasar tepi pantai next mudah mudahan ditata dikonsep ulang biar khasnya pariwisata;Negatif;Negatif;0.03600720688700676;0.9629878997802734;;
tempatnya nyaman ngecamp viewnya bagus banget sayang nunggu parkir duitan banget berbagi rezki;Negatif;Negatif;0.02791742980480194;0.973311185836792;;
pantai tersembunyi asik mojok hahaha;Positif;Positif;0.9999352693557739;6,92E+10;;
pasirnya putih viewnya cantik pantainya bersih penginapan murah ribuan bikin kangen kesana kesana;Positif;Positif;0.9929931163787842;0.007359751034528017;;
parkiran luas htm terjangkau kamar mandi umum banyak arena bermain anak dilarang bermain air pantai pantainya terjal;Positif;Positif;0.7417401671409607;0.2575274109840393;;
sejuk rindang berangin banyak pedagang jajanan murah meriah banyak tong sampah faham warga negara baik buang sampah pd tempatnya ðÿ˜š;Positif;Positif;0.9989582300186157;0.0011205305345356464;;
bagus asri;Positif;Positif;0.9999305009841919;7,19E+10;;
pantai sadranan salah pantai pasir putih berlokasi daerah kabupaten gunung kidul yogyakarta pantai ombak tenang kedalaman olahraga snorkeling;Positif;Positif;0.9999474287033081;5,62E+10;;
baru toilet umum warung ada😂 nyasar dikerjain google maps deket pantai wedi ombo ya😄 jauh bayat klaten penasaran pantai baru 😍;Positif;Positif;0.9885202050209045;0.010872503742575645;;
salah pantai terbaik daerah yogyakarta cocok bersantai ria;Positif;Positif;0.9983896017074585;0.0016437083249911666;;
nice beach like privat island pantai sepi pengunjung cocok suka sepi;Positif;Positif;0.9952971339225769;0.004873167257755995;;
pantainya bersih airnya bening aksesnya mulus susah ðÿ ’ –;Positif;Positif;0.9698858857154846;0.031815189868211746;;
sepi sunyi pas individuâ² membutuhkan inspirasi menemukan jati btw kanan kiri pantai bosan tinggal geser pindah pantai sebelahnya hehe;Positif;Positif;0.998828113079071;0.0011344245867803693;;
pantai asik nyaman berenang kontur karangnya berbeda fasilitas lengkap penginapan ngecamp bagus;Positif;Positif;0.9999126195907593;9,66E+10;;
tempatnya bagus keluarga santai ngawasi anak main enak gampang;Positif;Positif;0.9999322891235352;7,15E+10;;
bagus tempatny asik rame;Positif;Positif;0.9999098777770996;9,50E+10;;
pantai berpasir putih gunung kidul berdekatan obyek wisata pantai jalannya bagus parkir luas bus pariwisata;Positif;Positif;0.9902442693710327;0.010633150115609169;;
menjelang subuh istirahat gazebo nyaman bersih pagi petugas kebersihan menjalankan tugas harga makanan minuman terjangkau masakan enak;Positif;Positif;0.9985793828964233;0.0014524477301165462;;
pakai berenang sewa perahu penjualan ikan spot foto lumayan bagus;Positif;Positif;0.9999041557312012;0.00010859018220799044;;
sinyal indosat terjamah disana genks pantainya persis internetan lancar menikmati deburan ombak;Positif;Positif;0.9909229874610901;0.009411300532519817;;
suka banget banget pantai bersih banget sepi;Positif;Positif;0.9463379979133606;0.053657371550798416;;
perjalanan parkir bibir pantai terjal jalan setapak membelah kebun hutan butuh menit kecepatan jalan;Negatif;Negatif;0.0013955009635537863;0.9987150430679321;;
tempatnya cocok memancing atas karang berkemah bagus recommend refreshing;Positif;Positif;0.999911904335022;9,07E+10;;
anginya kenceng banget kurang cocok wisata;Negatif;Negatif;0.01784549653530121;0.9800660610198975;;
seru serem harga mahal hehe guide okeh okeh;Positif;Positif;0.996529757976532;0.0033311520237475634;;
pantainya bagus banyak toilet lumayan bersih sdg pasang jarak pasir pantai lumayan dekat ombaknya santai enak banget;Positif;Positif;0.9999109506607056;8,91E+10;;
pantai ngecamp cocok mahasiswa kegiatan liburan tempatnya friendly terawat parkiran diakses motor mobil warung kunjungi darurat kamar mandi bilas mandi laut;Positif;Positif;0.9996587038040161;0.00032758587622083724;;
pantainya bagus seramai sebelah sebelahnya bersih pedagang menutup pemandangan salah pantai berbahaya berenang landai;Positif;Positif;0.9998699426651001;0.00013453708379529417;;
suka banget pantai view bagus pantainya bersih warga lokalnya ramah ramah pantai dibilang salah hidden beach gunung kidul terhitung sepi salah pantai rekomendasiin bingung pantai jogja lagu jogja adithia sofyan dijadiin playlist wajib pas pantai suka pantai pasir putih you re gon na love it 💃💃💃;Positif;Positif;0.999496579170227;0.0005476898513734341;;
